price,bedrooms,bathrooms,Scaled_size,floors,waterfront,sqft_living,condition,Loc_Budget,Loc_Mid-Range,Loc_Premium
834800.0,3.0,3.5,0.8061858283686146,3.0,0,3470.0,3,0,1,0
365000.0,2.0,1.0,0.09887184687539613,1.0,0,680.0,3,0,1,0
465000.0,2.0,2.0,0.3052351375332742,2.0,1,1494.0,3,1,0,0
452000.0,3.0,1.5,0.24337685384712893,1.0,0,1250.0,3,0,0,1
840000.0,3.0,3.0,0.8315375839776905,2.0,0,3570.0,3,1,0,0
465000.0,4.0,2.0,0.43351502091519845,1.5,0,2000.0,3,0,1,0
295000.0,3.0,2.5,0.4411205475979212,2.0,0,2030.0,3,0,0,1
396000.0,3.0,1.0,0.27886931169983525,1.0,0,1390.0,4,1,0,0
397000.0,2.0,1.0,0.18760299150716186,1.5,0,1030.0,3,0,1,0
240000.0,3.0,1.0,0.2509823805298517,1.5,0,1280.0,4,0,1,0
300523.0,3.0,2.5,0.5273165166687793,2.0,0,2370.0,3,1,0,0
215500.0,3.0,2.0,0.27633413613892766,2.0,0,1380.0,2,0,1,0
552500.0,5.0,3.0,0.5146406388642414,1.0,0,2320.0,4,0,1,0
375000.0,5.0,1.5,0.4461908987197364,1.0,0,2050.0,3,0,0,1
160000.0,3.0,1.0,0.23323615160349853,1.0,0,1210.0,2,0,1,0
1070000.0,4.0,2.5,0.7554823171504628,2.0,0,3270.0,3,1,0,0
952000.0,3.0,2.5,0.5475979211560401,2.0,0,2450.0,4,0,0,1
523460.0,5.0,1.75,0.40562808974521486,1.5,0,1890.0,3,1,0,0
305950.0,4.0,2.5,0.43528964380783375,2.0,0,2007.0,3,0,1,0
220000.0,3.0,2.5,0.2890100139434656,2.0,0,1430.0,3,0,0,1
289000.0,2.0,1.75,0.447712004056281,1.0,0,2056.0,4,0,0,1
648000.0,5.0,2.5,0.48675370769425785,1.0,0,2210.0,3,0,0,1
825000.0,5.0,1.75,0.5171758144251489,1.5,0,2330.0,3,0,0,1
400000.0,4.0,2.0,0.4512612498415516,2.0,0,2070.0,3,1,0,0
420000.0,2.0,2.5,0.3016858917480036,3.0,0,1480.0,3,0,1,0
389000.0,2.0,1.75,0.2205602737989606,2.0,0,1160.0,4,0,1,0
865000.0,4.0,2.5,0.5653441500823932,2.0,0,2520.0,3,0,0,1
345000.0,2.0,1.0,0.3752059830143238,1.0,0,1770.0,3,0,1,0
700000.0,3.0,2.5,0.7149195081759412,2.0,0,3110.0,3,1,0,0
550000.0,3.0,2.5,0.35238940296615545,2.0,0,1680.0,3,0,1,0
201500.0,3.0,1.0,0.26112308277348206,1.5,0,1320.0,3,1,0,0
459000.0,3.0,1.0,0.26112308277348206,1.5,0,1320.0,3,1,0,0
327000.0,3.0,2.5,0.3853466852579541,1.0,0,1810.0,3,0,1,0
540000.0,1.5,1.0,0.2154899226771454,1.5,0,1140.0,3,1,0,0
805000.0,5.0,2.5,1.0,1.0,0,4234.5,3,1,0,0
521000.0,3.0,2.0,0.3929522119406769,1.0,0,1840.0,4,1,0,0
375000.0,3.0,1.5,0.43351502091519845,1.0,0,2000.0,3,1,0,0
235000.0,3.0,1.75,0.3016858917480036,1.0,0,1480.0,4,0,0,1
240000.0,4.0,2.5,0.44365572315882873,2.0,0,2040.0,3,0,1,0
575000.0,4.0,2.25,0.4487260742806439,1.0,0,2060.0,4,0,0,1
1129575.0,5.5,3.5,0.8695652173913044,2.0,0,3720.0,3,1,0,0
394500.0,4.0,2.5,0.6875396121181392,2.0,0,3002.0,3,0,1,0
174950.0,3.0,1.0,0.19520851818988466,1.0,0,1060.0,5,1,0,0
383000.0,4.0,2.0,0.3904170363797693,1.0,0,1830.0,4,0,1,0
249950.0,3.0,2.0,0.3194321206743567,1.0,0,1550.0,4,0,0,1
431000.0,3.0,2.5,0.35492457852706305,2.0,0,1690.0,3,0,1,0
459900.0,3.0,1.75,0.5805552034478388,1.0,0,2580.0,4,1,0,0
475000.0,5.0,2.5,0.5628089745214857,1.0,0,2510.0,4,0,1,0
605000.0,3.0,2.25,0.2535175560907593,2.0,0,1290.0,4,0,1,0
234950.0,4.0,2.0,0.2940803650652808,1.0,0,1450.0,3,0,0,1
419000.0,4.0,2.5,0.6084421346178224,2.0,0,2690.0,3,1,0,0
910000.0,4.0,3.25,0.7732285460768159,1.5,0,3340.0,3,0,1,0
392000.0,4.0,2.5,0.585625554569654,2.0,0,2600.0,3,0,0,1
915000.0,3.0,2.5,0.722525034858664,2.0,0,3140.0,3,0,1,0
630000.0,3.0,3.25,0.8898466218785651,2.0,0,3800.0,3,1,0,0
416100.0,4.0,1.75,0.5146406388642414,1.0,0,2320.0,3,0,1,0
285000.0,4.0,2.5,0.5247813411078718,1.0,0,2360.0,4,0,1,0
353000.0,4.0,1.5,0.20534922043351506,1.0,0,1100.0,4,0,1,0
297950.0,3.0,2.0,0.27886931169983525,1.0,0,1390.0,3,0,1,0
750000.0,2.0,2.0,0.4791481810115351,2.0,0,2180.0,3,1,0,0
525000.0,3.0,3.0,0.3650652807706934,3.5,0,1730.0,3,0,0,1
495000.0,5.0,1.75,0.6261883635441755,1.0,0,2760.0,3,0,0,1
710000.0,3.0,1.75,0.5425275700342249,1.0,0,2430.0,5,0,1,0
310000.0,3.0,2.0,0.436050196476106,1.0,0,2010.0,3,1,0,0
205000.0,5.0,1.75,0.3650652807706934,1.0,0,1730.0,4,1,0,0
530000.0,3.0,3.0,0.5475979211560401,1.5,0,2450.0,3,1,0,0
725000.0,4.0,2.5,0.7630878438331855,2.0,0,3300.0,3,1,0,0
195000.0,2.0,1.0,0.1090125491190265,1.0,0,720.0,4,1,0,0
401000.0,3.0,2.0,0.24084167828622133,1.0,0,1240.0,3,1,0,0
1030000.0,5.0,2.5,0.6997084548104957,1.0,0,3050.0,4,0,1,0
251000.0,3.0,1.5,0.3295728229179871,1.5,0,1590.0,4,0,0,1
667500.0,3.0,2.0,0.44365572315882873,1.0,0,2040.0,4,0,0,1
300000.0,4.0,2.5,0.3929522119406769,2.0,0,1840.0,3,0,1,0
610000.0,4.0,2.25,0.42337431867156805,2.0,0,1960.0,4,0,0,1
1042030.0,4.0,5.0,0.9684370642667005,2.0,0,4110.0,4,1,0,0
430000.0,3.0,2.25,0.3904170363797693,1.0,0,1830.0,3,1,0,0
455000.0,2.0,1.0,0.26365825833438966,1.0,0,1330.0,2,0,0,1
600000.0,5.0,2.0,0.48168335657244266,1.0,0,2190.0,5,1,0,0
638000.0,3.0,3.25,0.3625301052097858,2.5,0,1720.0,3,1,0,0
561000.0,3.0,1.75,0.3599949296488782,1.0,0,1710.0,4,0,0,1
625000.0,3.0,2.5,0.4791481810115351,1.0,0,2180.0,4,0,1,0
263950.0,3.0,1.75,0.3574597540879706,1.0,0,1700.0,5,0,0,1
740000.0,3.0,2.5,0.6768918747623274,2.0,0,2960.0,4,0,0,1
234999.0,3.0,1.0,0.26365825833438966,1.0,0,1330.0,3,0,0,1
380000.0,4.0,2.5,0.41830396754975285,2.0,0,1940.0,3,0,0,1
329500.0,3.0,2.25,0.30675624286981873,1.0,0,1500.0,3,0,1,0
464950.0,4.0,2.5,0.49182405881607305,1.0,0,2230.0,4,0,1,0
500000.0,3.0,2.25,0.3574597540879706,1.0,0,1700.0,3,1,0,0
415000.0,4.0,1.5,0.3929522119406769,1.5,0,1840.0,4,1,0,0
437500.0,3.0,2.25,0.4588667765242743,2.0,0,2100.0,3,0,0,1
599000.0,5.5,2.5,0.5805552034478388,1.0,0,2580.0,4,1,0,0
367000.0,4.0,2.5,0.5222461655469641,2.0,0,2350.0,3,0,1,0
530000.0,2.0,1.0,0.11915325136265686,1.0,0,760.0,3,1,0,0
989000.0,5.0,3.5,0.7580174927113703,2.0,0,3280.0,3,1,0,0
462600.0,3.0,2.0,0.26112308277348206,1.0,0,1320.0,4,1,0,0
875000.0,3.0,2.5,0.35492457852706305,1.0,0,1690.0,3,0,0,1
335000.0,3.0,2.25,0.4487260742806439,1.0,0,2060.0,4,1,0,0
393000.0,4.0,2.0,0.2940803650652808,1.0,0,1450.0,5,0,1,0
1129575.0,4.0,3.0,0.6261883635441755,2.0,0,2760.0,4,0,1,0
590000.0,3.0,2.5,0.6439345924705286,2.0,0,2830.0,3,0,1,0
671000.0,4.0,2.75,0.40562808974521486,2.0,0,1890.0,3,0,1,0
925000.0,3.0,3.25,0.5881607301305616,1.5,0,2610.0,4,1,0,0
245000.0,3.0,2.25,0.40816326530612246,1.0,0,1900.0,3,0,0,1
392500.0,3.0,1.0,0.16225123589808596,1.0,0,930.0,3,0,1,0
505000.0,4.0,2.0,0.6185828368614527,1.0,0,2730.0,4,0,1,0
702000.0,4.0,2.5,0.598301432374192,2.0,0,2650.0,3,0,0,1
337000.0,2.0,1.0,0.18253264038534672,1.0,0,1010.0,3,0,0,1
920000.0,4.0,2.5,0.8264672328558753,2.0,0,3550.0,3,0,1,0
495500.0,3.0,1.75,0.46647230320699706,1.0,0,2130.0,3,0,1,0
245000.0,2.0,1.75,0.3929522119406769,1.0,0,1840.0,3,0,0,1
395000.0,2.0,1.0,0.26112308277348206,1.5,0,1320.0,4,0,1,0
335000.0,3.0,1.0,0.17746228926353153,1.0,0,990.0,3,0,1,0
187000.0,2.0,1.75,0.18506781594625427,1.0,0,1020.0,4,1,0,0
450000.0,4.0,2.0,0.3245024717961719,1.0,0,1570.0,4,0,0,1
280000.0,4.0,2.25,0.41576879198884525,1.0,0,1930.0,4,1,0,0
1129575.0,5.0,4.0,0.8797059196349348,1.0,0,3760.0,4,1,0,0
265000.0,2.0,1.0,0.17999746482443912,1.0,0,1000.0,3,0,0,1
795000.0,3.0,1.75,0.41576879198884525,1.0,0,1930.0,3,1,0,0
510000.0,3.0,1.5,0.4943592343769806,2.0,0,2240.0,3,0,1,0
699900.0,4.0,2.5,0.48168335657244266,1.0,0,2190.0,4,1,0,0
839000.0,4.0,2.75,0.5349220433515022,1.0,0,2400.0,4,0,0,1
396000.0,4.0,1.75,0.42590949423247565,1.0,0,1970.0,4,0,1,0
365000.0,3.0,2.25,0.6515401191532514,2.0,0,2860.0,3,0,1,0
440000.0,3.0,2.25,0.40816326530612246,1.0,0,1900.0,3,0,1,0
405000.0,4.0,2.5,0.4563316009633668,2.0,0,2090.0,3,0,1,0
295000.0,3.0,1.5,0.1419698314108252,1.0,0,850.0,3,1,0,0
275000.0,4.0,2.5,0.3929522119406769,2.0,0,1840.0,3,1,0,0
295000.0,2.0,1.0,0.13436430472810243,1.0,0,820.0,3,0,1,0
1129575.0,5.0,3.5,1.0,2.0,0,4234.5,3,0,0,1
795000.0,3.0,3.5,0.735200912663202,2.0,0,3190.0,3,0,1,0
650000.0,5.0,3.5,0.8087210039295222,2.0,0,3480.0,4,1,0,0
260000.0,3.0,1.0,0.35492457852706305,1.0,0,1690.0,4,0,1,0
382000.0,2.0,2.5,0.34478387628343266,2.0,0,1650.0,3,1,0,0
790100.0,4.0,2.5,0.5830903790087464,2.0,0,2590.0,3,0,1,0
220000.0,4.0,2.5,0.4740778298897199,2.0,0,2160.0,3,0,0,1
799000.0,4.0,3.5,0.8137913550513374,2.0,0,3500.0,3,0,1,0
1129575.0,4.0,2.25,0.9202687286094563,2.0,0,3920.0,3,0,0,1
367300.0,4.0,2.75,0.48168335657244266,2.0,0,2190.0,3,0,0,1
805000.0,4.0,2.0,0.40562808974521486,1.5,0,1890.0,3,0,1,0
730000.0,2.0,1.0,0.3980225630624921,1.0,0,1860.0,3,0,0,1
402000.0,3.0,2.0,0.3625301052097858,1.0,0,1720.0,4,0,0,1
750000.0,4.0,2.75,0.585625554569654,1.0,0,2600.0,3,1,0,0
458000.0,3.0,1.5,0.3245024717961719,1.0,0,1570.0,4,1,0,0
898000.0,3.0,2.5,0.8213968817340601,2.0,0,3530.0,3,0,0,1
308000.0,4.0,2.5,0.42337431867156805,2.0,0,1960.0,3,0,1,0
385000.0,3.0,2.5,0.49182405881607305,2.0,0,2230.0,3,0,0,1
1020000.0,4.0,3.0,0.6160476613005451,1.5,0,2720.0,5,0,1,0
1129575.0,5.0,3.0,0.6464697680314362,2.0,0,2840.0,5,1,0,0
240000.0,3.0,1.75,0.24591202940803653,1.0,0,1260.0,3,0,1,0
217000.0,3.0,1.5,0.3980225630624921,1.0,0,1860.0,4,0,0,1
972000.0,4.0,1.75,0.436050196476106,1.0,0,2010.0,5,0,0,1
361280.0,2.0,1.0,0.13436430472810243,1.0,0,820.0,4,0,0,1
385000.0,3.0,1.75,0.23577132716440613,1.0,0,1220.0,3,0,0,1
475000.0,3.0,2.5,0.4892888832551655,2.0,0,2220.0,4,0,0,1
724950.0,4.0,2.5,0.6515401191532514,1.5,0,2860.0,5,0,1,0
935000.0,5.0,4.5,0.9988591709975917,2.0,0,4230.0,3,0,0,1
169950.0,3.0,1.0,0.13943465584991763,1.0,0,840.0,4,1,0,0
585000.0,3.0,2.5,0.5070351121815186,2.0,0,2290.0,3,0,0,1
585000.0,3.0,2.5,0.5070351121815186,2.0,0,2290.0,3,0,1,0
480000.0,5.0,3.5,0.8087210039295222,2.0,0,3480.0,3,0,0,1
635000.0,4.0,2.5,1.0,1.5,0,4234.5,4,0,0,1
368750.0,3.0,2.5,0.49182405881607305,2.0,0,2230.0,3,0,1,0
432500.0,5.5,2.0,0.7073139814932184,2.0,0,3080.0,1,0,0,1
589000.0,3.0,2.5,0.49689440993788825,2.0,0,2250.0,3,0,1,0
840000.0,4.0,3.25,0.7275953859804792,2.0,0,3160.0,3,0,0,1
316500.0,3.0,2.5,0.3752059830143238,2.0,0,1770.0,3,1,0,0
536000.0,4.0,2.5,0.6566104702750666,2.0,0,2880.0,3,0,0,1
563750.0,4.0,2.75,0.6084421346178224,1.0,0,2690.0,3,0,1,0
152500.0,4.0,1.0,0.3650652807706934,1.5,0,1730.0,4,1,0,0
267950.0,4.0,1.0,0.3650652807706934,1.5,0,1730.0,4,0,1,0
1129575.0,5.0,4.0,1.0,2.0,0,4234.5,3,0,0,1
269950.0,4.0,2.5,0.5704145012042084,2.0,0,2540.0,5,1,0,0
731688.0,4.0,3.0,0.5932310812523768,2.0,0,2630.0,3,0,1,0
240000.0,3.0,1.5,0.40562808974521486,1.0,0,1890.0,3,1,0,0
555950.0,2.0,1.0,0.23577132716440613,1.0,0,1220.0,3,1,0,0
289000.0,2.0,1.0,0.1064773735581189,1.0,0,710.0,3,0,1,0
525000.0,3.0,2.5,0.6794270503232349,1.0,0,2970.0,3,1,0,0
745000.0,3.0,2.5,0.6794270503232349,1.0,0,2970.0,3,0,1,0
397000.0,2.0,1.0,0.17999746482443912,1.0,0,1000.0,3,1,0,0
233000.0,3.0,1.0,0.42844466979338325,1.0,0,1980.0,3,1,0,0
625000.0,4.0,2.25,0.41323361642793766,2.0,0,1920.0,4,1,0,0
535000.0,3.0,2.0,0.6211180124223603,2.0,0,2740.0,3,0,0,1
270000.0,3.0,2.25,0.367600456331601,1.0,0,1740.0,3,0,0,1
360000.0,3.0,1.75,0.2560527316516669,1.0,0,1300.0,3,0,1,0
1105000.0,4.0,1.5,0.6211180124223603,2.0,0,2740.0,5,1,0,0
970000.0,4.0,1.75,0.9557611864621626,2.0,0,4060.0,3,0,1,0
915000.0,5.0,2.5,0.8112561794904297,1.0,0,3490.0,4,0,0,1
412000.0,4.0,1.75,0.2890100139434656,1.0,0,1430.0,4,0,0,1
265000.0,4.0,1.75,0.3980225630624921,1.0,0,1860.0,4,0,0,1
426000.0,4.0,2.25,0.4639371276460895,1.0,0,2120.0,4,0,0,1
266000.0,4.0,2.25,0.3980225630624921,1.0,0,1860.0,3,0,1,0
325000.0,3.0,2.0,0.5171758144251489,1.5,0,2330.0,3,1,0,0
615000.0,3.0,1.75,0.34985422740524785,1.0,0,1670.0,5,0,1,0
310000.0,3.0,1.75,0.46647230320699706,1.0,0,2130.0,3,1,0,0
340000.0,4.0,1.75,0.40816326530612246,1.0,0,1900.0,3,0,0,1
562500.0,2.0,1.0,0.2230954493598682,1.5,0,1170.0,4,1,0,0
447000.0,2.0,1.0,0.17492711370262393,2.0,0,980.0,3,0,0,1
1129575.0,5.5,4.25,1.0,2.0,0,4234.5,3,0,1,0
250000.0,4.0,1.5,0.560273798960578,1.0,0,2500.0,4,1,0,0
633000.0,4.0,2.5,0.43858537203701364,2.0,0,2020.0,3,0,1,0
310000.0,3.0,2.0,0.2535175560907593,3.0,0,1290.0,3,0,0,1
439000.0,2.0,1.75,0.33717834960070986,1.5,0,1620.0,3,0,1,0
470000.0,3.0,3.25,0.3599949296488782,2.0,0,1710.0,3,0,0,1
270000.0,3.0,2.5,0.3625301052097858,1.0,0,1720.0,4,0,0,1
299500.0,3.0,1.75,0.3878818608188617,2.0,0,1820.0,3,0,0,1
227000.0,3.0,1.0,0.2129547471162378,1.0,0,1130.0,4,0,1,0
735000.0,4.0,2.75,0.697173279249588,2.0,1,3040.0,3,0,1,0
537000.0,3.0,3.0,0.5374572189124097,2.0,0,2410.0,3,1,0,0
699000.0,4.0,2.5,0.5450627455951325,1.0,0,2440.0,4,1,0,0
330000.0,2.0,1.0,0.12929395360628723,1.0,0,800.0,3,0,1,0
229000.0,3.0,1.0,0.18760299150716186,1.0,0,1030.0,3,0,1,0
200000.0,3.0,1.0,0.3016858917480036,1.0,0,1480.0,4,0,1,0
522500.0,3.0,1.75,0.3599949296488782,1.0,0,1710.0,4,0,1,0
1129575.0,3.0,2.75,0.8011154772467994,1.5,0,3450.0,4,0,0,1
1129575.0,3.0,3.25,0.5881607301305616,2.0,1,2610.0,3,0,0,1
200000.0,2.0,0.75,0.12422360248447206,1.0,0,780.0,4,0,0,1
352000.0,3.0,1.75,0.24591202940803653,1.0,0,1260.0,3,0,1,0
855000.0,4.0,3.0,0.5830903790087464,2.0,0,2590.0,3,0,0,1
267000.0,3.0,2.5,0.3270376473570795,2.0,0,1580.0,3,0,0,1
484000.0,2.0,1.75,0.34731905184434025,1.0,0,1660.0,3,1,0,0
402000.0,4.0,2.75,0.6743566992014197,1.0,0,2950.0,4,1,0,0
905000.0,4.0,2.25,0.4943592343769806,2.0,0,2240.0,3,0,0,1
274000.0,4.0,1.75,0.41830396754975285,1.0,0,1940.0,4,0,0,1
475000.0,3.0,1.75,0.3954873875015845,1.0,0,1850.0,4,0,0,1
1129575.0,4.0,4.5,1.0,1.0,0,4234.5,5,0,1,0
628000.0,4.0,2.0,0.504499936620611,1.0,0,2280.0,3,1,0,0
675000.0,5.5,1.75,0.6211180124223603,1.0,0,2740.0,3,1,0,0
429900.0,4.0,3.25,0.8797059196349348,2.0,0,3760.0,3,1,0,0
260000.0,3.0,1.5,0.3270376473570795,1.0,0,1580.0,3,0,0,1
690000.0,3.0,1.75,0.33210799847889466,1.0,0,1600.0,3,0,1,0
1081000.0,4.0,2.25,0.4588667765242743,1.0,0,2100.0,5,1,0,0
360000.0,4.0,2.5,0.5881607301305616,2.0,0,2610.0,3,1,0,0
499000.0,3.0,1.75,0.3929522119406769,1.0,0,1840.0,4,0,1,0
159000.0,3.0,1.0,0.26112308277348206,1.0,0,1320.0,3,0,0,1
430000.0,3.0,1.75,0.3168969451134491,1.0,0,1540.0,4,0,0,1
1050000.0,5.0,2.75,0.5653441500823932,1.0,0,2520.0,3,1,0,0
725000.0,5.0,2.5,0.8847762707567499,1.0,0,3780.0,4,1,0,0
150000.0,3.0,1.0,0.230700976042591,1.0,0,1200.0,3,0,1,0
840000.0,4.0,2.25,0.6160476613005451,2.0,0,2720.0,4,1,0,0
499000.0,4.0,2.5,0.7123843326150336,2.0,0,3100.0,3,0,1,0
285000.0,3.0,1.75,0.33971352516161746,1.0,0,1630.0,3,1,0,0
340000.0,4.0,2.5,0.41069844086703006,1.0,0,1910.0,3,1,0,0
405100.0,4.0,2.0,0.3270376473570795,1.0,0,1580.0,4,1,0,0
464000.0,3.0,2.5,0.35492457852706305,2.0,0,1690.0,3,0,0,1
723000.0,4.0,2.25,0.42337431867156805,1.0,0,1960.0,4,0,1,0
430000.0,5.5,3.25,1.0,2.0,0,4234.5,4,0,1,0
645000.0,3.0,1.75,0.3929522119406769,1.0,0,1840.0,3,0,0,1
1129575.0,4.0,2.75,0.8087210039295222,2.0,0,3480.0,4,0,0,1
925000.0,5.0,3.0,0.6135124857396375,2.0,0,2710.0,3,0,0,1
759000.0,4.0,1.75,0.4588667765242743,1.0,0,2100.0,3,0,1,0
690000.0,4.0,2.0,0.3726708074534162,1.0,0,1760.0,3,1,0,0
358800.0,4.0,2.5,0.47281024210926614,2.0,0,2155.0,3,0,0,1
683000.0,5.0,1.5,0.3625301052097858,1.5,0,1720.0,3,0,0,1
650000.0,3.0,1.0,0.2890100139434656,1.5,0,1430.0,3,0,0,1
288000.0,5.0,2.75,0.6337938902268982,1.5,0,2790.0,4,1,0,0
209950.0,3.0,1.5,0.2256306249207758,1.0,0,1180.0,4,1,0,0
939000.0,3.0,3.5,0.5475979211560401,2.0,0,2450.0,3,0,0,1
320000.0,3.0,1.0,0.26365825833438966,1.0,0,1330.0,3,1,0,0
283748.0,3.0,2.25,0.41830396754975285,2.0,0,1940.0,3,0,0,1
370000.0,3.0,2.25,0.33210799847889466,1.0,0,1600.0,3,1,0,0
399950.0,4.0,2.75,0.7402712637850172,1.0,0,3210.0,4,0,1,0
360000.0,5.0,2.5,0.6566104702750666,1.0,0,2880.0,3,0,1,0
365000.0,2.0,1.5,0.2205602737989606,1.0,0,1160.0,4,1,0,0
396900.0,3.0,2.0,0.27126378501711246,2.0,0,1360.0,3,0,1,0
321000.0,3.0,2.5,0.43706426670046905,2.0,0,2014.0,3,0,1,0
245000.0,3.0,2.0,0.2915451895043732,1.0,0,1440.0,3,0,1,0
502000.0,2.0,1.0,0.3245024717961719,1.5,0,1570.0,3,0,0,1
257000.0,4.0,2.75,0.5171758144251489,1.0,0,2330.0,3,1,0,0
423000.0,4.0,1.75,0.4030929141843073,1.0,0,1880.0,3,1,0,0
485000.0,4.0,2.25,0.3954873875015845,1.0,0,1850.0,4,1,0,0
500000.0,4.0,2.5,0.49182405881607305,2.0,0,2230.0,3,0,1,0
442000.0,2.0,1.0,0.17746228926353153,1.5,0,990.0,4,0,0,1
475000.0,3.0,1.75,0.3625301052097858,1.5,0,1720.0,3,1,0,0
625000.0,4.0,2.25,0.7453416149068324,2.0,0,3230.0,3,0,1,0
194000.0,3.0,1.0,0.2256306249207758,1.0,0,1180.0,3,0,0,1
410000.0,3.0,2.25,0.2940803650652808,2.0,0,1450.0,3,0,0,1
1034500.0,4.0,2.5,0.5273165166687793,2.0,0,2370.0,3,1,0,0
490000.0,4.0,2.5,0.5780200278869312,2.0,0,2570.0,3,1,0,0
348500.0,4.0,1.75,0.4005577386233997,1.0,0,1870.0,3,0,1,0
380000.0,3.0,1.0,0.23577132716440613,1.5,0,1220.0,3,1,0,0
660000.0,3.0,2.0,0.3752059830143238,3.0,0,1770.0,3,0,1,0
525000.0,3.0,1.0,0.30675624286981873,1.0,0,1500.0,3,0,0,1
235000.0,3.0,2.0,0.20788439599442265,1.0,0,1110.0,4,0,0,1
1129575.0,4.0,3.75,1.0,2.0,0,4234.5,3,0,0,1
397950.0,4.0,1.75,0.5247813411078718,1.0,0,2360.0,4,0,0,1
268000.0,3.0,1.75,0.33210799847889466,1.0,0,1600.0,3,1,0,0
525000.0,3.0,1.0,0.2940803650652808,1.0,0,1450.0,4,1,0,0
549950.0,3.0,2.5,0.6059069590569147,2.0,0,2680.0,3,0,1,0
370000.0,3.0,1.75,0.218025098238053,1.5,0,1150.0,4,0,1,0
299000.0,4.0,2.25,0.4005577386233997,2.0,0,1870.0,3,0,1,0
715000.0,5.5,2.75,0.7884395994422614,2.0,0,3400.0,3,0,1,0
430000.0,4.0,1.5,0.3853466852579541,1.0,0,1810.0,3,0,1,0
345000.0,3.0,1.75,0.3980225630624921,1.0,0,1860.0,4,0,0,1
1129575.0,3.0,3.25,0.8873114463176576,2.0,0,3790.0,3,0,0,1
534640.0,3.0,2.5,0.46647230320699706,1.0,0,2130.0,4,0,0,1
1129575.0,3.0,2.5,0.6515401191532514,2.0,0,2860.0,3,0,1,0
351000.0,4.0,2.5,0.5273165166687793,2.0,0,2370.0,3,0,0,1
745000.0,4.0,2.25,0.5070351121815186,2.0,0,2290.0,3,0,0,1
320000.0,2.0,1.0,0.2104195715553302,1.0,0,1120.0,3,0,0,1
555700.0,3.0,2.0,0.3853466852579541,1.0,0,1810.0,4,0,0,1
690000.0,4.0,2.5,0.7428064393459247,2.0,0,3220.0,3,1,0,0
449000.0,3.0,1.75,0.34731905184434025,1.0,0,1660.0,4,0,1,0
308500.0,2.0,1.0,0.1419698314108252,1.0,0,850.0,4,0,1,0
340000.0,4.0,2.5,0.6021041957155533,2.0,0,2665.0,3,1,0,0
937750.0,4.0,2.75,0.5805552034478388,1.5,0,2580.0,5,0,0,1
725126.0,4.0,2.5,0.7377360882241095,2.0,0,3200.0,3,0,0,1
135000.0,3.0,1.0,0.13943465584991763,1.0,0,840.0,3,0,0,1
635000.0,4.0,2.5,0.6794270503232349,1.0,0,2970.0,3,0,1,0
245500.0,2.0,1.0,0.12675877804537966,1.0,0,790.0,3,0,1,0
230000.0,5.5,1.5,0.4690074787679047,1.5,0,2140.0,4,0,1,0
1129575.0,3.0,2.5,0.5805552034478388,1.0,0,2580.0,4,0,1,0
425000.0,5.0,2.5,0.4791481810115351,1.0,0,2180.0,4,0,1,0
220000.0,2.0,1.0,0.19520851818988466,1.5,0,1060.0,3,1,0,0
370000.0,3.0,2.0,0.3980225630624921,1.5,0,1860.0,3,0,1,0
390000.0,3.0,2.0,0.3929522119406769,1.0,0,1840.0,5,0,0,1
239000.0,3.0,1.75,0.26619343389529726,1.0,0,1340.0,4,0,1,0
345000.0,4.0,2.25,0.5146406388642414,2.0,0,2320.0,3,1,0,0
289000.0,3.0,2.5,0.461401952085182,1.0,0,2110.0,4,0,0,1
285000.0,5.0,1.5,0.3929522119406769,1.5,0,1840.0,4,1,0,0
147400.0,3.0,2.0,0.20027886931169986,1.0,0,1080.0,2,0,0,1
600000.0,2.0,1.0,0.2535175560907593,1.0,0,1290.0,3,0,1,0
245000.0,3.0,2.25,0.48675370769425785,1.0,0,2210.0,3,1,0,0
520000.0,3.0,2.25,0.48675370769425785,1.0,0,2210.0,3,0,0,1
352500.0,3.0,2.25,0.2839396628216504,1.0,0,1410.0,3,0,1,0
448000.0,5.0,3.5,0.8746355685131196,2.0,0,3740.0,3,0,0,1
270000.0,4.0,2.75,0.5450627455951325,1.0,0,2440.0,3,1,0,0
872500.0,3.0,2.5,0.44365572315882873,1.0,0,2040.0,3,1,0,0
1129575.0,4.0,3.25,0.8999873241221955,1.5,0,3840.0,4,1,0,0
225000.0,3.0,1.5,0.34731905184434025,1.0,0,1660.0,3,1,0,0
735000.0,4.0,2.0,0.34224870072252506,1.5,0,1640.0,4,0,1,0
375000.0,3.0,1.0,0.25858790721257446,1.0,0,1310.0,3,0,0,1
169000.0,3.0,1.75,0.3625301052097858,1.0,0,1720.0,3,0,1,0
279950.0,3.0,1.75,0.3625301052097858,1.0,0,1720.0,3,1,0,0
1129575.0,4.0,2.75,0.9456204842185322,2.0,0,4020.0,4,0,0,1
310000.0,3.0,2.25,0.42337431867156805,2.0,0,1960.0,3,1,0,0
975000.0,4.0,2.5,0.7478767904677399,2.0,0,3240.0,4,0,1,0
650000.0,5.5,2.0,0.8416782862213209,2.0,0,3610.0,4,0,1,0
930000.0,2.0,1.5,0.3828115096970465,1.0,0,1800.0,3,0,1,0
412000.0,4.0,1.5,0.42337431867156805,1.0,0,1960.0,3,0,0,1
225000.0,3.0,1.0,0.24337685384712893,1.0,0,1250.0,3,0,0,1
507000.0,3.0,2.5,0.4639371276460895,2.0,0,2120.0,3,1,0,0
